nivel_territorial_codigo,nivel_territorial_nome,unidade_medida_codigo,unidade_medida_nome,valor,dimensao1_codigo,dimensao1_nome,dimensao2_codigo,dimensao2_nome,dimensao3_codigo,dimensao3_nome,dimensao4_codigo,dimensao4_nome,valor_convertido,fonte_arquivo,tipo_dado,dimensao5_codigo,dimensao5_nome
3,Unidade da Federação,1622,Anos,20,50,Mato Grosso do Sul,2022,2022,9309,Idade mediana da população residente em terras indígenas,60024,Total,20.0,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,103.06,50,Mato Grosso do Sul,2022,2022,9353,Razão de sexo da população residente em terras indígenas,60024,Total,103.06,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,17.68,50,Mato Grosso do Sul,2022,2022,9414,Índice de envelhecimento da população indígena residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,17.68,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,20,50,Mato Grosso do Sul,2022,2022,9415,Idade mediana da população indígena residente em terras indígenas,60024,Total,20.0,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,102.40,50,Mato Grosso do Sul,2022,2022,9416,Razão de sexo da população indígena residente em terras indígenas,60024,Total,102.4,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,10.55,51,Mato Grosso,2022,2022,9308,Índice de envelhecimento da população residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,10.55,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,17,51,Mato Grosso,2022,2022,9309,Idade mediana da população residente em terras indígenas,60024,Total,17.0,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,102.51,51,Mato Grosso,2022,2022,9353,Razão de sexo da população residente em terras indígenas,60024,Total,102.51,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,9.60,51,Mato Grosso,2022,2022,9414,Índice de envelhecimento da população indígena residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,9.6,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,17,51,Mato Grosso,2022,2022,9415,Idade mediana da população indígena residente em terras indígenas,60024,Total,17.0,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,102.07,51,Mato Grosso,2022,2022,9416,Razão de sexo da população indígena residente em terras indígenas,60024,Total,102.07,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,37.07,52,Goiás,2022,2022,9308,Índice de envelhecimento da população residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,37.07,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,28,52,Goiás,2022,2022,9309,Idade mediana da população residente em terras indígenas,60024,Total,28.0,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,108.90,52,Goiás,2022,2022,9353,Razão de sexo da população residente em terras indígenas,60024,Total,108.9,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,25.66,52,Goiás,2022,2022,9414,Índice de envelhecimento da população indígena residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,25.66,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,24,52,Goiás,2022,2022,9415,Idade mediana da população indígena residente em terras indígenas,60024,Total,24.0,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,104.76,52,Goiás,2022,2022,9416,Razão de sexo da população indígena residente em terras indígenas,60024,Total,104.76,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,-,53,Distrito Federal,2022,2022,9308,Índice de envelhecimento da população residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,-,53,Distrito Federal,2022,2022,9309,Idade mediana da população residente em terras indígenas,60024,Total,,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,-,53,Distrito Federal,2022,2022,9353,Razão de sexo da população residente em terras indígenas,60024,Total,,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,-,53,Distrito Federal,2022,2022,9414,Índice de envelhecimento da população indígena residente em terras indígenas (Idosos: 60 anos ou mais de idade),60024,Total,,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1622,Anos,-,53,Distrito Federal,2022,2022,9415,Idade mediana da população indígena residente em terras indígenas,60024,Total,,censo2022_educacao_raw.csv,educacao,,
3,Unidade da Federação,1702,Razão,-,53,Distrito Federal,2022,2022,9416,Razão de sexo da população indígena residente em terras indígenas,60024,Total,,censo2022_educacao_raw.csv,educacao,,
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Ano (Código),Ano,Variável (Código),Variável,Cor ou raça (Código),Cor ou raça,,censo2022_renda_domiciliar_raw.csv,renda,Equipamento utilizado para acessar a Internet (Código),Equipamento utilizado para acessar a Internet
1,Brasil,1572,Mil pessoas,161627,1,Brasil,2022,2022,2620,Pessoas de 10 anos ou mais de idade que utilizaram Internet no período de referência dos últimos três meses,95251,Total,161627.0,censo2022_renda_domiciliar_raw.csv,renda,33214,Total
1,Brasil,2,%,0.1,1,Brasil,2022,2022,2623,Coeficiente de variação - Pessoas de 10 anos ou mais de idade que utilizaram Internet no período de referência dos últimos três meses,95251,Total,0.1,censo2022_renda_domiciliar_raw.csv,renda,33214,Total
1,Brasil,2,%,100.0,1,Brasil,2022,2022,5000,Percentual de pessoas de 10 anos ou mais de idade que utilizaram Internet no período de referência dos últimos três meses,95251,Total,100.0,censo2022_renda_domiciliar_raw.csv,renda,33214,Total
1,Brasil,2,%,-,1,Brasil,2022,2022,5607,Coeficiente de variação - Percentual de pessoas de 10 anos ou mais de idade que utilizaram Internet no período de referência dos últimos três meses,95251,Total,,censo2022_renda_domiciliar_raw.csv,renda,33214,Total
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Ano (Código),Ano,Variável (Código),Variável,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,31.51,11,Rondônia,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,31.51,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,29,11,Rondônia,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,29.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,117.92,11,Rondônia,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,117.92,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,30.14,11,Rondônia,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,30.14,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,29,11,Rondônia,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,29.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,125.51,11,Rondônia,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,125.51,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,12,Acre,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,-,12,Acre,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,12,Acre,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,12,Acre,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,-,12,Acre,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,12,Acre,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,17.52,13,Amazonas,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,17.52,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,19,13,Amazonas,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,19.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,107.01,13,Amazonas,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,107.01,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,19.18,13,Amazonas,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,19.18,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,19,13,Amazonas,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,19.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,109.71,13,Amazonas,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,109.71,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,14,Roraima,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,-,14,Roraima,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,14,Roraima,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,14,Roraima,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,-,14,Roraima,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,-,14,Roraima,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,29.54,15,Pará,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,29.54,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,24,15,Pará,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,24.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,111.61,15,Pará,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,111.61,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,29.91,15,Pará,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,29.91,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,24,15,Pará,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,24.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,111.93,15,Pará,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,111.93,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,28.52,16,Amapá,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,28.52,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,25,16,Amapá,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,25.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,102.60,16,Amapá,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,102.6,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,29.59,16,Amapá,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,29.59,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,25,16,Amapá,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,25.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,101.02,16,Amapá,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,101.02,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,69.34,17,Tocantins,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,69.34,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,32,17,Tocantins,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,32.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,128.45,17,Tocantins,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,128.45,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,70.09,17,Tocantins,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,70.09,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,31,17,Tocantins,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,31.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,126.62,17,Tocantins,2022,2022,9423,Razão de sexo da população quilombola residente em territórios quilombolas,,,126.62,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,50.15,21,Maranhão,2022,2022,9359,Índice de envelhecimento da população residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,50.15,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,29,21,Maranhão,2022,2022,9408,Idade mediana da população residente em territórios quilombolas,,,29.0,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,105.43,21,Maranhão,2022,2022,9409,Razão de sexo da população residente em territórios quilombolas,,,105.43,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1702,Razão,49.60,21,Maranhão,2022,2022,9421,Índice de envelhecimento da população quilombola residente em territórios quilombolas (Idosos: 60 anos ou mais de idade),,,49.6,censo2022_trabalho_raw.csv,trabalho,,
3,Unidade da Federação,1622,Anos,29,21,Maranhão,2022,2022,9422,Idade mediana da população quilombola residente em territórios quilombolas,,,29.0,censo2022_trabalho_raw.csv,trabalho,,
